TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
0.0008579545848123237,0.0009741337286147851,0.0010031158731990519,0.0006447995694485744,0.0006285652266263959,0.0008273632813657345,0.0009096554412020315,0.000992798024262919,0.0012453626398194661,0.0008701143779383903,0.0011801851939894454,0.0008579545848123237,0.0017402452722160133,0.000996770129730889,0.0002920806197620094,0.0007366116573407467,0.0007960920040160885,0.0008003656480368065,0.0007088383806795676,0.0014538970720789763,0.0009507034378710331,0.0006693897490556609,0.0009513359118480078,0.0008353507419350076,0.0008535820760826025,0.0010936980993315611,0.0008124764654040017,0.0011403150550434004,0.001190725308060848,0.0017693080346858096,0.0009482067027608251,0.0009000559380559634,0.0014558986896911791
0.00018445528789967373,0.00022263549107678606,0.00020982311104726748,9.312344379486384e-05,0.00013783156982167792,0.00013406692383813605,0.00019908284066711126,0.00031154337206264394,0.00029693078368767074,0.00024980703108553785,0.0002558932351896547,0.00018445528789967373,0.0002823927419417466,0.00027474000214431217,0.00011251533308442186,0.00014050973810546036,0.00016996535082074962,0.00017093800648298216,0.00015010695120273195,0.00029156960738767443,0.0002834314025798918,0.0001495987677174714,0.0003804592993536181,0.00014701611765701215,0.00017297257929427186,0.0003227214808083479,0.00017343441962059926,0.00023251166468272932,0.00024500913064182383,0.00023959379636370338,0.0001753604865570961,0.00018926409912391754,0.0002828997453902291
0.017848424065081844,0.01611748532799008,0.016411395331758585,0.013827225826920126,0.014234605312308359,0.016339128579809077,0.018853910714408773,0.025933028033974004,0.027490550614472056,0.025137885060697498,0.022349966859728558,0.017848424065081844,0.035476294188286774,0.019229566491547834,0.015333314044990519,0.021465346253605883,0.016015875892975175,0.01592970669733884,0.017775164804923506,0.02389874087724198,0.032999628589025234,0.017063550998856453,0.031932788642941835,0.01864851969857241,0.01857901640745848,0.027551304939027303,0.01823448813540567,0.02621299667219852,0.02573835217536171,0.04024254264308818,0.022214078401888434,0.02209342917106531,0.03498756851118834
0.001175209763463801,0.00122987486892232,0.0012662017739737026,0.0007976504634015233,0.0008256577129414523,0.0009303207532635297,0.0013101182322362592,0.001655320638269554,0.0017780913987885225,0.0019872289663883237,0.0016340810636209313,0.001175209763463801,0.002550006459733972,0.0014663968407133412,0.0006484557155722599,0.0007231283996437582,0.0012473860283030273,0.0012731511737334657,0.0007213472932797952,0.0018437475558612134,0.0015939212989999872,0.000839799649113206,0.002102055129240756,0.0010244370914136666,0.0011939857790415815,0.0018074624759902996,0.0011445661152092131,0.0013332058979416287,0.0015143852296674598,0.0015619672493710662,0.0010616134844863723,0.0011944667589153905,0.0016720984951113544
7.303004424354036e-05,7.366006953841621e-05,8.715729228117265e-05,4.30294533396957e-05,4.8607268584456464e-05,5.036768409388537e-05,7.886743303350947e-05,0.0001301383706084462,0.00013798548183132934,0.00014595466984773,0.0001041751148722911,7.303004424354036e-05,0.00015108011693883443,7.873646402916264e-05,6.796844610814055e-05,0.00010644677129201542,7.184102457371892e-05,7.188790714696502e-05,7.088383806795675e-05,9.303907309002764e-05,0.00014551018747099097,3.8632538075679226e-05,0.00010973923317396161,5.221709756378176e-05,6.659642211959095e-05,0.0001410864993551125,7.111695429453559e-05,8.06318478421423e-05,8.58008628706776e-05,0.00010367039265737165,7.24543327690996e-05,8.411737738840779e-05,0.00011959989236009687
0.0018815626846160926,0.0017496335618450772,0.0018286891139734928,0.001567042778341157,0.001604705716281371,0.0016991686369319562,0.0019992511422377984,0.002514036704935892,0.002530898268020205,0.002562627184057259,0.0025399151497185178,0.0018815626846160926,0.004499222360986878,0.002070601479575426,0.0009313514101845205,0.0015378010225986494,0.0018151053444465622,0.0018337543132744287,0.001434355311492772,0.0024966293220956394,0.0011877894952807351,0.001306403215422215,0.002435293557125256,0.0016477732111418592,0.0018954746890055938,0.0025906591850088376,0.0018948941942670133,0.002413047067103422,0.0024839349801061166,0.0036123372374835283,0.00204972257340989,0.002031434663930048,0.002957797337982396
0.06715330272932474,0.0651742639993445,0.0690705401088982,0.06133752238976593,0.06478882805212031,0.0601367927043891,0.06595308230008062,0.0794465175662153,0.08389517295344824,0.07175356115360326,0.07994719929748219,0.06715330272932474,0.07595235187265216,0.08174408527214895,0.07217284559543803,0.07803187016332483,0.06412736226041067,0.06423552112197417,0.061919117371126924,0.08405738518271512,0.08519214807934004,0.055496184653186356,0.09467775730178529,0.062424906958870964,0.06677266019952408,0.07826745778791923,0.06710547806446177,0.06923043504704973,0.06913070855782573,0.07350461218058,0.06380496553693911,0.07094880195825255,0.07583093175216142
0.057409234441285525,0.05056639627627658,0.05356784025036739,0.047720305984369396,0.05762025471540444,0.05544000616263429,0.06227234685743907,0.07273157482216888,0.07152189253201613,0.05885341379552313,0.07439879072967327,0.057409234441285525,0.05953968571099785,0.06786803991994567,0.08277270846450555,0.02824316700433948,0.06507395050289691,0.06619487504574685,0.04218839256303449,0.07489095904299838,0.11317669647432636,0.04462575972138004,0.07144108148639948,0.0494508413304842,0.055805921599485754,0.06906961785555188,0.05881738441947533,0.048303342572399224,0.0494927977325692,0.05426799487637882,0.03556247663610284,0.04930540075621522,0.0548158506657344
0.004006064066546401,0.004622376273843309,0.0048412647814329145,0.003638878845115162,0.0034917331021491736,0.0035198122766785774,0.003722083417241646,0.004177244517181716,0.004848705032452788,0.003918321521296751,0.0037322657598071432,0.004006064066546401,0.006262765034413085,0.004421527107680211,0.001955011318124016,0.005418850303905532,0.0037647422552357797,0.0037906575129398232,0.0032356387259255552,0.004709484160647305,0.006339453668667359,0.00335240105641735,0.0033805105944483575,0.003277513337305609,0.004003404828666108,0.004479218625195383,0.003848020921268984,0.005164956425784813,0.005347300442684785,0.006572702894477363,0.004554122336515724,0.004580191198798804,0.005634994928504564
0.002651940590355878,0.0031665553489211283,0.003193346347746298,0.002116149981407423,0.0022106319411013074,0.0023280239868688486,0.002526820670005643,0.0029458594801366456,0.0034478903941144823,0.0028882183706406567,0.002631225686646848,0.002651940590355878,0.004778791175509207,0.0026089131910939562,0.001281297058389947,0.00469430261397788,0.002325585470279329,0.0022977580775866576,0.002893728448185999,0.003118858397189803,0.004199627444828539,0.0022189242312604922,0.0022376771639273517,0.0021695457876096747,0.002680283342542705,0.0032149947175881544,0.0024866933609986284,0.0033827145476188402,0.003400097526980796,0.004872508454896468,0.00331819842826601,0.003272165980409063,0.004100896309193322
0.0012809944752474659,0.0015890711630759452,0.0015034632918502283,0.001033349110799558,0.0009175454261559043,0.001011797889297756,0.0012404392380027704,0.0016158847683882067,0.0017938112638072815,0.001560592239141113,0.0014295063078381637,0.0012809944752474659,0.002093942181498051,0.001396036596261749,0.0007118316991055261,0.0017251473400725966,0.0009715087062950065,0.000969057157421446,0.001021561195685259,0.0011351406624684225,0.0013070198786198249,0.0008549964611517947,0.0011163478102198103,0.0010177692640039042,0.0012464316983928196,0.0016724860218828494,0.0011977459336070808,0.0017203777880112259,0.001762731060532032,0.0020112056175530103,0.0015414921812324377,0.0015267303995996015,0.0020607981452816695
0.0003527806337780778,0.00045768560061510295,0.0004018919588520739,0.00026138787327247985,0.00026101437376858813,0.00026368964025622337,0.00033461231296741395,0.0004367522589359217,0.0005274888039628033,0.0005894323205389096,0.0004533365401556614,0.0003527806337780778,0.0005337222822699011,0.00036352792966655944,0.0002144680022466327,0.0005130734376275144,0.00028541718705981555,0.0002885727636325613,0.0002209907892706887,0.0003135018619470336,0.00036288158058609814,0.00023375332694664772,0.00030727239950812036,0.00027991173591460403,0.00036405384394944297,0.0005115774248270024,0.0003284264319108216,0.00042540250758095764,0.0004418744437839897,0.0005483011878323213,0.0004137247407394962,0.0004247927558114593,0.0005818994762904713
0.009216431166214598,0.008418766599379434,0.009127305330556135,0.00989613203748315,0.00748418765601768,0.007895134481716531,0.008445706663685527,0.011179083214614933,0.013466684366070245,0.012069328468177673,0.011885471696530201,0.009216431166214598,0.014822795024522278,0.010376460812694327,0.007495817414709933,0.0122357015374462,0.008038212416192772,0.00803265671563758,0.008151641377815027,0.012343150133299067,0.017045551168784825,0.008811211266797186,0.016492958211682996,0.00963037832841429,0.009502211040796196,0.012642239076072287,0.009441123056710276,0.014018124788211067,0.013542236189755282,0.020625800565809965,0.010801995959358369,0.010628230633025324,0.016870484816563665
0.000855381710624882,0.0007068056110764882,0.0009216076646768441,0.0008843516007277758,0.0007557431485391519,0.0009755035287006915,0.0007718288592017238,0.0008784340016070118,0.0010637108662693616,0.0009655462774542138,0.0010209161257484529,0.000855381710624882,0.0017593067822970813,0.0006583708587970408,0.00044500962350532567,0.0010793702609010363,0.00055428562862162,0.0005628496366393056,0.00037943701554023906,0.001280342006049381,0.001230244543948995,0.0008238781694076665,0.0008664814401041521,0.0007872341077209828,0.000851998803045584,0.0009109522005605689,0.0008681826409704141,0.0011775030193499057,0.001205978794793413,0.0018499405623082098,0.000995459528479803,0.0010556730862245178,0.0015708985861912724
0.00234359151466093,0.0023819514621523804,0.0024484743035284983,0.001493828484598988,0.0018723786199930353,0.0020258178823055364,0.002807068053406269,0.003379654048831466,0.003250518755545619,0.002739456880218932,0.0032137673357179415,0.00234359151466093,0.00408410503033251,0.0032605830742289408,0.0018470884476144683,0.0013717440593831055,0.0027126314238092837,0.0027713605113190774,0.0015135784246275471,0.0031512398188257257,0.0037150735576330198,0.0021761918290907514,0.0034422745431762565,0.0024972596905182146,0.0023256301822505592,0.0031227885802143406,0.0023037851019959863,0.002770329565300501,0.0030802509770573258,0.0027944930287420408,0.0018712118984715285,0.002250139845139908,0.002957797337982396
0.012651712989946988,0.011462831046146793,0.013299557192534494,0.010226238589969771,0.009368551629908252,0.010457960760611286,0.013795675154997475,0.01759431334756311,0.018727599192348267,0.019246368675882395,0.01674912115356111,0.012651712989946988,0.02273755759929458,0.015694243415174582,0.00896540543866973,0.015914501953298254,0.01070664895496619,0.010666163995921995,0.011533217417409904,0.02096028892048099,0.028781388194390696,0.023736027157545907,0.01091881865078421,0.021318812211664123,0.012940486349811512,0.018569538424963644,0.012865979152248009,0.016449244510865317,0.01670399798653975,0.023604596514831776,0.013307445785257957,0.01500654012609195,0.02071378135759678
0.012989155335299932,0.011328753166762259,0.012733034792706871,0.0100374227797926,0.009839309696883741,0.012267493881807786,0.014634885898732684,0.01739910579165044,0.021241030943680964,0.016666900568381167,0.017228746179080517,0.012989155335299932,0.022492581895660117,0.01552895268217719,0.01011352108238832,0.009094812139189798,0.01212438971633698,0.012307944920792596,0.008376801804619124,0.02831441112206702,0.011429776406283074,0.012173504223689232,0.012415018936476032,0.013048047873502775,0.012573265959788032,0.018187382867655307,0.013225732413048787,0.01776785326393897,0.018569690082516598,0.02434641576895786,0.013707519709678637,0.014215836778640916,0.02077818129963683
0.00447531673565598,0.004067856649228266,0.004631441670385646,0.0031610592438504814,0.003521030633898709,0.003996823873097139,0.005003104926611173,0.0062653738273990576,0.006502784162759989,0.006697073889551611,0.006148009765892649,0.00447531673565598,0.008805711675598512,0.005956608948929631,0.0028758000643863252,0.004073363114774457,0.004490745454789703,0.004479515214095258,0.004720029687819238,0.004475948782581576,0.004377180383339436,0.00599978133884058,0.005537687864354611,0.005057923535872555,0.004540629161039451,0.006761598254526711,0.004494515720699593,0.0055778470949075076,0.0056328266474599846,0.007680824202659491,0.004235953310007938,0.004866190281919391,0.006706793963885432
0.00044639367152115255,0.0005478984947688936,0.00048420717933984805,0.00036607146871084405,0.0002889801995295083,0.00036664711215401844,0.00045789053353435593,0.0005235111726748858,0.0007039006225066548,0.0007045119640726967,0.0006278473366128686,0.00044639367152115255,0.0009679011230053365,0.00043388817411815154,0.0001570622200607032,0.0005421688884473319,0.00038490435117138834,0.0003870101819417577,0.0003419102777395561,0.000644924702890887,0.00024201239792172105,0.000492575723702343,0.0005211778777864396,0.0005357935675231018,0.0004330251756245617,0.0006160036526961408,0.0004237964150233871,0.0005755445690801192,0.0005986993542531726,0.0008846540173429048,0.0004641277548397394,0.0005004983954610264,0.0007520993231106092
8.064971010634877e-05,9.104053538455935e-05,0.00010733259142033299,4.9451759808307e-05,7.590724135106899e-05,6.518170882738105e-05,7.886743303350947e-05,9.760377795633464e-05,0.00014671874017508436,0.0001122728229597923,0.00011759902229207626,8.064971010634877e-05,0.00010024942338932003,0.00010386512276187412,6.842769236562799e-05,4.967515993627386e-05,8.488532984862182e-05,8.638802478172217e-05,5.420528793431987e-05,7.261628606818056e-05,8.608197273643833e-05,5.1619145744990487e-05,7.007012021067826e-05,6.358889985125489e-05,8.06479703231302e-05,0.00012664457422427423,7.515912576420724e-05,9.80094012563971e-05,0.0001020076925240278,0.00011518932517485739,7.875470953163e-05,8.411737738840779e-05,0.0001241998882201006
0.01015048345295549,0.010546632203685817,0.011300588553826487,0.008894252228379787,0.007899679924465636,0.008673611481461731,0.010267314655789596,0.012664829612394695,0.012998581718844975,0.013309943161883378,0.011938048667257693,0.01015048345295549,0.018805944649610617,0.012828459490368463,0.005670313541197375,0.009864777118202044,0.009316943715380268,0.00933480812464056,0.008952211784229596,0.013462597893568703,0.009704731480882696,0.01214571500290285,0.012220829081960372,0.01331909710107774,0.010299487969499829,0.013360447122002052,0.009967489572776581,0.012930985046615285,0.01380774219319399,0.01739819567441046,0.010755793196433145,0.010817494732149241,0.015322586209672412
0.08220837708044092,0.07615954605533774,0.08630508764553452,0.07104098523319075,0.07025814454736314,0.07847951812940347,0.09518610034234591,0.0970960411316123,0.09482921239982953,0.09163146445863449,0.09979192943499335,0.08220837708044092,0.11212050827869621,0.08295863711089667,0.09317233996530853,0.051545784530445546,0.08774144863045502,0.08878033996444816,0.06653073648307753,0.19147951273210953,0.12890848372525712,0.1936913385744882,0.06110064796011015,0.16613080458713325,0.08096215106641355,0.09445796677690671,0.08286691516757894,0.08961430520197061,0.09787781099118587,0.08995364781554964,0.06454420974374267,0.07496961259741845,0.09326261606364554
0.005415207467668373,0.0040628908018436535,0.004447442942236504,0.0035759402417227712,0.003922539989466206,0.004636789741584152,0.006327771520280798,0.009270387112357724,0.010462443495818517,0.00830818889902463,0.007347351994429079,0.005415207467668373,0.009414268034482977,0.006803723955541259,0.006134611507517172,0.004423218169754215,0.005725281868941334,0.005777786309928373,0.00465331548728469,0.011433515116244755,0.011253210536299822,0.005762335331581976,0.01178464445355086,0.006113364478778013,0.005382534598474042,0.009394472297610307,0.005729651740401137,0.006607640910236247,0.006638603428888483,0.008752084926785666,0.005238763278044027,0.006317215041869425,0.008983791914587277
0.005119524849511599,0.0038443935169207113,0.004170637838047225,0.003412171426773183,0.0033332600895039596,0.003977565640943594,0.005884429348179808,0.00827660319134777,0.01157855391215041,0.00998386078169953,0.006015728344860183,0.005119524849511599,0.008723817780435406,0.00629165773203245,0.0054682451879029025,0.0037611192523178782,0.00496949092749099,0.00479422903487217,0.008547756943488902,0.007274321913958611,0.009752129081998828,0.008530450163018946,0.003780413481600021,0.007836409086584001,0.005094675769431114,0.00979162523870836,0.005410446512155504,0.006827988287528998,0.007435121439204607,0.00844107374881355,0.006280425569449053,0.006422361763604934,0.008684792183687035
0.03884960857677506,0.042631799796896845,0.03880355634032986,0.03570802396547882,0.036284327218805285,0.03528404411024005,0.037729261119350925,0.04556913354464387,0.0450321733237384,0.03936846537085117,0.031544923945174524,0.03884960857677506,0.049156810571654684,0.044845721203673916,0.04166557595680514,0.04563869836888064,0.036837507478572784,0.03729430255659539,0.02751126844543404,0.04317365211465518,0.013459179866343157,0.020494897149243674,0.056538309680098195,0.03155491612023025,0.03886678024011919,0.043940112669234366,0.03809531869806204,0.0492764855635975,0.049886051687393136,0.05287881161477003,0.04055657528320193,0.04065392849181748,0.05306095224514298
0.008135329223991457,0.007831141325533642,0.008207311689810424,0.005855859038079782,0.005922096531371998,0.006775194211864256,0.008582767542452501,0.011532034250052992,0.014670127365839686,0.011642691740930461,0.010331794245059025,0.008135329223991457,0.013467309863201894,0.009960441907008327,0.004732991929665517,0.011154202341119322,0.007084615293260319,0.00715305098813196,0.005687385595570177,0.007202478952515712,0.008278947741864674,0.00544252598532041,0.007090912564386106,0.006466430196636766,0.00787806976850965,0.012396726348848036,0.008145859736397367,0.012221633316245404,0.01168464750860511,0.015400812775878434,0.010194009601774185,0.01047681935372619,0.01519838632145231
0.004386255706090686,0.003947848670766801,0.004269900309811893,0.0035682334739604374,0.004182222657246179,0.004740487914718623,0.004919643274177653,0.004899906832757406,0.0053622206230655835,0.004476878815521718,0.005593294758243818,0.004386255706090686,0.009185529913510161,0.0049933436975090235,0.002441812351060698,0.0029911542733056335,0.004007522086247778,0.004044920139070424,0.0032439780009923735,0.005820371474749411,0.0041956315104250425,0.0052497077039195435,0.005282411923752991,0.005757745893523349,0.004320158390634624,0.004841933129442976,0.004447399159506233,0.005720343032904397,0.00564093006228666,0.007296091856575468,0.004348310028939731,0.0042311040826369115,0.006122594489664959
0.0006781502617899486,0.0004436156996920347,0.000513259610100239,0.0004713972947960693,0.0004387971232487234,0.0005599701349261372,0.0009755059192688453,0.0011534991940294094,0.0013431751332695224,0.0009880008420461723,0.00042173442477158384,0.0006781502617899486,0.0014712661855164997,0.0007912735427611593,0.00033065730539095405,0.0006039080157967009,0.0007187996279842012,0.0007243932007110367,0.000604597442344337,0.000920214205086001,0.0008421061660540847,0.0005977446832500459,0.0007748449969798949,0.0006304050336777163,0.0006875363163252866,0.0011825714847521044,0.0007327698967364138,0.0010308364685335952,0.0010744174717250406,0.0013661453965738085,0.0010836648031552288,0.0010556730862245178,0.0012948988345910487
0.0006044275206497893,0.0004965847384612329,0.0005092245502724069,0.0005446115885382381,0.0005386750723948669,0.0005303420854591459,0.0006148596963680399,0.0008478712024489676,0.0008925390027317633,0.0010188758683601152,0.0007883748961744661,0.0006044275206497893,0.0010794462560723263,0.000921942568171259,0.00042480278817587846,0.00044139927829089064,0.0005299492381833683,0.0005403846656558791,0.00031689245253910074,0.0008809188739765917,0.0008706260355968278,0.0004406819615114865,0.0009727691827374139,0.000533019496320235,0.0006191587120390499,0.0009692753597428006,0.0006279260742418054,0.0008480246066156345,0.0009476228632605949,0.0009353373204198421,0.000663639685653202,0.0006771448879766827,0.000940699153370762
0.0013899458014156746,0.0014326469704606568,0.001491358112366732,0.0009164631330708323,0.0010147599633248171,0.0012399338701935896,0.0015819428800701997,0.001851514090929257,0.002055809014119932,0.0021163427127920847,0.0019242332292048294,0.0013899458014156746,0.002642490082719894,0.0019209463564561666,0.0008551165314416062,0.0009558920062022985,0.0014194929814823432,0.0014561385737439222,0.0006713116428788845,0.002179337463420223,0.0018838949408031729,0.0009936053359208463,0.0024847386581765005,0.0012115970054617099,0.0013974363642984596,0.0020840808881117407,0.0013601906995445103,0.0017148169709186643,0.0017579643459281055,0.0019029276518886442,0.0012663757292686103,0.001425789546733512,0.0019687982280815947
0.0002029601907093513,0.00016387296369220684,0.00017996366832131018,0.00012202382290361467,0.000111197450049373,0.00013999253373153434,0.0002159283118004822,0.0003273177200151829,0.0005484486239878154,0.0005304890884850187,0.0002823215529223567,0.0002029601907093513,0.0004151173306543675,0.0002618964654587041,0.00014007010853366803,0.0003207596041599398,0.0001637352348685572,0.00016481119621477493,0.0001417676761359135,0.0001808834030920791,0.00021049081446421365,0.0001334801814620297,0.00017668176283178104,0.0001608161817814226,0.00020275790330318252,0.00037826734669618744,0.000211329777148771,0.00029402820376919135,0.0002812361616316655,0.0003593906945455551,0.0002982178334264389,0.0003028225585982681,0.0004392996046303558
